Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
412500	-6079.536030626158	-5488.891474455673	-590.6445561704847	0.44389382265992366	0.24608901527511498	0.10336745465558561	0.2066497074093753	0.34671714369226647	0.3801754502013165	0.10764056128588825	0.16546684482052906	0.29077750102141964	0.3939605343958647	0.07082944519994114	0.24443251938277483	11.009099107474361	3.6985459921915793	2.524059997061175	0.6761052982816644	0.8903974690837625	1.4319548769121022	0.00265888213299888	41.92886399548397	52.911151447090965	-1441.2850856696555	-1791.1797414150444	-2256.426647370973
420000	-6066.281252673544	-5479.599642798736	-586.6816098748083	0.4857294541996011	0.23614698338985907	0.08232297584517285	0.1958005865653664	0.3178444355494229	0.4019385423293565	0.08577582177262813	0.19444120034859286	0.2945422924276118	0.3896747251671875	0.0818581496575844	0.2339248327476167	8.83833529160036	7.745178040006307	1.9202871292064658	0.6072899435110957	0.9262561285292767	1.4645838800715822	0.002335550898816774	38.34293388567442	53.97334244399227	-1437.6247968472292	-1772.4832938072498	-2269.4915521442567
427500	-6069.227449981219	-5472.79590802512	-596.4315419560987	0.51908219133642	0.22241869856771238	0.08727150399859934	0.1712276060972677	0.3238101556148001	0.39639395339137123	0.08497109371494525	0.19482479727888385	0.3390586066209768	0.34158749090045515	0.07038724281829842	0.24896665966026998	9.778069241997132	6.068875080151554	2.500374743357403	0.6801765555458729	0.9118737597645655	1.406426715906444	0.0023466332391601057	36.81450915602596	53.73874180854026	-1441.2545566016984	-1780.2365108013255	-2251.3048406220964
435000	-6060.4878931775465	-5471.450665514551	-589.037227662996	0.4914405007856291	0.2810557689625871	0.08644083581521597	0.1410628944365673	0.2850468155926937	0.4305778010955696	0.09311428901586627	0.19126109429587096	0.34761765042323894	0.35065927471051034	0.07806497829112982	0.22365809657512123	10.675865681250398	1.3804663853860677	3.4308395271838483	0.626967027029796	0.9972745937589504	1.3739820317209168	0.0022584917844760757	35.0505173926456	59.50556287212084	-1440.8236982658414	-1771.2458618467813	-2259.3811054019275
442500	-6077.845995379637	-5487.4217706654545	-590.4242247141824	0.5181729151320158	0.20670083351073218	0.08174462410644638	0.19338162725080515	0.2775348004148751	0.43728031915081966	0.10149195928377765	0.1836929211505281	0.3255715705649671	0.36942953896412867	0.07813208154715151	0.22686680892375297	10.342856339743282	2.1006615253876166	2.6406933049332517	0.5992217892143317	0.9043324264055629	1.4945373167096951	0.0024549209767786655	34.82836453740048	59.045630689803396	-1440.1491925693956	-1778.483188452126	-2268.7893896439327
450000	-6068.244849614965	-5481.952451008605	-586.2923986063594	0.46479803680606085	0.262477988120404	0.08935285354862074	0.1833711215249139	0.3193543296165287	0.4374121441098077	0.09286021898259199	0.15037330729107196	0.3299532162287124	0.3842467409350051	0.08553712361972556	0.20026291921655717	10.342856339743282	2.8464377288109626	1.3567829439989023	0.7184280484567069	1.0062055643167176	1.2740255684097004	0.002510551907021664	32.83518788384768	55.19244292897631	-1436.4145937063606	-1788.9027064531308	-2256.6351508491134
457500	-6047.872541737642	-5457.972263449936	-589.9002782877063	0.5078303052343198	0.21462594251059594	0.11520667427925904	0.16233707797582467	0.28649984486268193	0.44177187722762795	0.1082963517371127	0.16343192617257785	0.32088034196908366	0.361403354822158	0.07512052919773948	0.24259577401101906	10.342856339743282	2.786020289342449	4.548565358883592	0.6479172671107446	0.9723167168120304	1.3780894316348928	0.0023661508725064725	37.08309767473109	51.719387634908415	-1438.8178577356286	-1777.671036842163	-2241.483368872144
465000	-6069.957285749965	-5483.0622366355165	-586.895049114449	0.47812493339357803	0.25527527560966484	0.10253618406736678	0.1640636069293898	0.2793817904336934	0.46525629791547746	0.09591766448787206	0.15944424716295755	0.30050391095253176	0.3864059906085067	0.08857165935313284	0.22451843908582889	9.112722366954733	6.558905626119453	3.9378558863005777	0.6411069046526916	0.91112735020472	1.446056730402837	0.002351647609193702	37.669011836101134	52.75778803646463	-1443.7768470295252	-1793.1884725252928	-2246.096917080698
472500	-6056.0652053601625	-5473.573592601795	-582.4916127583674	0.4764240680903456	0.25661538054193284	0.09904091132120763	0.16791964004651333	0.29504267359388014	0.42756922473254655	0.08286428146321945	0.19452382021035433	0.2952202232482298	0.40360826772705416	0.08172929305093792	0.21944221597377836	9.112722366954733	1.6470492300757649	0.8967183948255334	0.7215944725277171	0.990625921285197	1.286453865580073	0.0024257237466131856	35.40923560186375	54.725703913200654	-1432.5210986830373	-1785.2906246320388	-2255.7618692867195
480000	-6076.678931696106	-5486.023721147611	-590.6552105484956	0.49940287775156356	0.24886368616895224	0.08685124342329843	0.1648821926561852	0.2884896389355228	0.4306061443704602	0.08477531320045373	0.19612890349356377	0.2750266152890696	0.4283753235399623	0.09367311495460731	0.20292494621636106	8.715986844410017	3.3224706082605957	4.517854099108443	0.635564378752461	0.9683251034352701	1.3943751100920407	0.0024539488478268296	34.407326094519725	54.24766264108991	-1438.736537324807	-1785.885009190797	-2261.4021746320072
487500	-6078.262611239374	-5485.7517612373895	-592.5108500019838	0.4269734926283555	0.24857762314359647	0.11047440773005368	0.21397447649799378	0.3214777354008022	0.358793594065756	0.09902354811170413	0.22070512242173804	0.28391536166586057	0.37430739790740186	0.09360170112397002	0.24817553930276778	9.09117981814167	2.9828567859756063	3.8287711176969235	0.6636532275855834	0.912304138760554	1.4224409823566495	0.002461749590270615	37.753062659838385	58.756969372503754	-1432.7635335909179	-1795.269435875076	-2257.7187917713954
495000	-6075.90365467415	-5482.473489674373	-593.430164999777	0.4688923957838681	0.24805866665260418	0.1117708889144064	0.17127804864912077	0.2717522242046363	0.4992916299876521	0.0863552194456656	0.1426009263620464	0.34869681288994536	0.3890170897768072	0.07237356781516958	0.18991252951807813	12.734900147286641	6.72265067988205	8.09449095826985	0.6904691583940304	1.042909695000779	1.2651471902165894	0.0022958418945842936	34.65134431815694	55.952903506254806	-1439.4086014100117	-1789.7796043692135	-2253.2852838951476
502500	-6075.7904205837185	-5482.658252079542	-593.1321685041762	0.49084839357621146	0.24498092207487998	0.07969183601435116	0.1844788483345569	0.2948097308767596	0.39864852829687114	0.09676192659048959	0.20977981423588005	0.2973949530500158	0.40499345939891906	0.09397837240107271	0.2036332151499927	12.391834088185343	7.918838286730235	2.2876859857245115	0.7294144504205423	0.9657681208512671	1.303528926111144	0.0024451848333152996	40.510948038484955	56.77466998290964	-1438.2241753180217	-1791.255474747439	-2253.1786020140817
510000	-6072.291441409846	-5476.392107139058	-595.899334270788	0.4873786139319448	0.2340833784791351	0.09744839760735566	0.1810896099815639	0.27983019527373865	0.4345064354163895	0.08809350860724964	0.19756986070262256	0.3180360484866617	0.38929994253179684	0.085459848548484	0.20720416043305762	9.814055503004312	1.5677141017601142	6.877872253407645	0.7032917932344921	0.9948174852790195	1.300477825263794	0.0022565524162724447	34.640685050914996	54.709265404336435	-1452.3306252278214	-1776.4770771396647	-2247.5844047715723
517500	-6084.081062194131	-5494.16427759213	-589.9167846020005	0.5162196252104719	0.22396902676958688	0.09405816273871583	0.16575318528122485	0.30509374532385597	0.4083230051371728	0.09082719611445167	0.1957560534245199	0.3590488176308221	0.33642525441083243	0.0734482772662418	0.2310776506921039	9.089063392611985	2.7912838965463695	0.8357702756057438	0.6753945212445157	0.9620196516000956	1.361040086780361	0.0021813664401717633	36.263766998490986	56.79002646770931	-1443.276722447296	-1787.1181279540774	-2263.769427190757
525000	-6082.257803930719	-5492.146294572594	-590.1115093581243	0.5099043588040719	0.2364512536079543	0.09904868709856571	0.15459570048940752	0.2898364367566181	0.4287631018963706	0.09386595302152595	0.1875345083254857	0.3310820450488631	0.3952964966386757	0.09208470769302221	0.18153675061943908	9.089063392611985	1.8229363160960843	1.8828331423727775	0.7576745836070334	0.913598657256313	1.3275728285824	0.0023238817742878945	42.502607542482345	54.06088239045797	-1442.9986648510617	-1785.620339755559	-2263.527289965974
532500	-6085.661474860191	-5495.809267233048	-589.8522076271439	0.4437273237726234	0.26830723065853174	0.13419674414024277	0.15376870142860163	0.29115447430392655	0.41397093618818415	0.09932373959408619	0.19555084991380353	0.338972408985219	0.34909855752633656	0.0874875248766516	0.22444150861179296	9.463760267519111	3.3458494578404925	3.437208274100247	0.637085543341471	0.8892122743857874	1.4719740181934136	0.0023329374629324595	34.25678051463646	55.97107775266444	-1450.9110054147768	-1776.7695925678145	-2268.128669250457
540000	-6073.154174326945	-5484.402252460267	-588.7519218666787	0.4992441556642152	0.22548370288220798	0.09828323753813246	0.1769889039154439	0.309089014201125	0.3952239775346645	0.11288959828355463	0.1827974099806562	0.285683048889084	0.3984145358056733	0.0753268599719901	0.2405755553332527	10.542098738729438	2.304717090627769	3.4908084921732727	0.6238577756933781	1.049451518899754	1.3248995519577873	0.0024354918718427726	35.27819478910144	53.85238875441378	-1439.107683836383	-1791.9059420987737	-2253.3886265251103
547500	-6082.923553902809	-5480.436045977399	-602.48750792541	0.4662409766255648	0.23291262282800385	0.1096105502343314	0.19123585031209947	0.3270998174879329	0.4049486762297607	0.07885073054017447	0.1891007757421321	0.31002248675322897	0.3915955982303387	0.0694077086319089	0.2289742063845235	10.542098738729438	2.946164812115035	2.3461770625640312	0.7894280051129166	0.9337842452179115	1.2757850258839936	0.002243529830148056	44.15237978577734	56.2781172300133	-1451.5082772772448	-1783.3157158148015	-2245.6120528853526
555000	-6085.0805031727095	-5490.7294716694305	-594.3510315032792	0.4491729061872364	0.26091288327611845	0.08294150626073776	0.20697270427590697	0.29042742975200453	0.4518344018232949	0.08473597426298184	0.17300219416171894	0.33467172892841934	0.3633521636597597	0.09026563518826741	0.21171047222355355	9.195753563593042	2.3115884744620314	3.740085398405442	0.6958964014569062	0.9669258024814048	1.3357296836876729	0.002180657383287955	38.12193310159009	58.31587325330592	-1434.1512202434424	-1796.747002098447	-2259.8312493275416
562500	-6060.7879523466745	-5479.519035966992	-581.2689163796817	0.48196914674493674	0.24141412266936588	0.09552085132258444	0.18109587926311244	0.27118120373249344	0.4037061236874555	0.13494234527409144	0.19017032730595987	0.3222148323298788	0.38225753490717884	0.09209148345553221	0.2034361493074101	9.6302066273061	1.82991299981176	3.444221851157539	0.6606075487794117	0.9597729207262787	1.3780033759646866	0.0023431234315864987	34.47724654461621	56.83974046837944	-1433.841421441283	-1795.3371140408915	-2250.3405004848178
570000	-6085.5050662708545	-5499.160062393587	-586.345003877267	0.4453956228994525	0.27421615882462014	0.1050557275520709	0.175332490723856	0.30617284892035374	0.419493094199843	0.09109532466818664	0.18323873221161693	0.29810043002722764	0.38914190346507593	0.08449815620965241	0.2282595102980438	10.328534827601883	2.862667147749036	1.5819947908798715	0.6867788567023649	0.9344804212466411	1.3772491927971942	0.0023336440712326697	37.79059554133647	58.73586914190157	-1440.3504438162072	-1790.099755599403	-2268.7098629779775
577500	-6089.0334835071	-5498.254321002792	-590.7791625043083	0.4575251864075944	0.20367086811124208	0.10322210118468768	0.2355818442964754	0.286232676337655	0.4256808457585701	0.10145427599504922	0.18663220190872604	0.3241059065907093	0.4002893587558527	0.07368612889467734	0.20191860575876047	10.072944473912882	2.3789518092503763	2.2861787742815607	0.6352149241669669	0.9017871490270033	1.461260855016347	0.002278332408400537	38.17300684193753	59.9837080333123	-1446.597629853181	-1801.8451218736284	-2249.811569275982
585000	-6095.051099185177	-5497.903372911949	-597.1477262732274	0.4966118961524803	0.24690922300383603	0.0996973797890132	0.15678150105467	0.3097663376761562	0.3945906330883136	0.09945010618112272	0.19619292305440783	0.3078876325968143	0.3883071664405148	0.06987948270975829	0.2339257182529125	10.193300863303346	7.4363737300726225	4.249662923689789	0.685958906879722	0.9440207326510359	1.368524926692477	0.0023420691178310743	41.96821862531484	56.43345267115811	-1440.4756916785518	-1797.3035258301306	-2260.124155403267
592500	-6076.608620881446	-5483.571066798373	-593.0375540830729	0.4824357654918713	0.22255042723604698	0.09548576715792165	0.19952804011415964	0.3180717091498905	0.3891116272321569	0.11091399489508924	0.18190266872286373	0.3318590173870112	0.37493858668724445	0.0894998005448607	0.20370259538088356	10.466030555490232	3.096900620754082	2.662789416139703	0.760789415421502	0.8970749097374763	1.3409965768192176	0.002307074197177612	35.2539801753651	56.316354170395215	-1434.3954687032613	-1784.9894996508422	-2264.18609844427
600000	-6065.520082307764	-5481.669704458751	-583.8503778490134	0.48158141919435854	0.24187954611134838	0.10167165283512404	0.17486738185916856	0.300072451179515	0.4400961105178211	0.08733539453764738	0.17249604376501695	0.31542650007321155	0.3762711764397928	0.08980178026846025	0.2185005432185353	9.178583897386918	2.4257998901484483	1.4227369561162546	0.7661188909972549	0.9121891759927744	1.3205782134432893	0.00233906754274296	34.42421088292895	52.96796250687817	-1439.1455278647795	-1788.1173890616408	-2254.4067875323303
607500	-6081.6559754185855	-5488.188837277552	-593.4671381410334	0.4531689230568266	0.28694525538080595	0.09726346058320019	0.1626223609791668	0.314377963314036	0.40213666552968685	0.09138282508815995	0.19210254606811764	0.2970166829538038	0.40780850299636534	0.08980178026846025	0.20537303378137056	8.895445796845147	1.1508380623398269	2.830886779016271	0.6212618062475028	1.017264749671632	1.3596699288725183	0.002151688198527048	37.68625049264287	56.308542930695225	-1439.8848471113558	-1789.953689272393	-2258.350300893803
615000	-6065.931977566705	-5476.362373534828	-589.5696040318768	0.4846243655246214	0.253356888800731	0.09353890682208968	0.16847983885255738	0.35163380616987827	0.3871334723095365	0.07996645280291717	0.18126626871766852	0.2565421007269298	0.40372188682718646	0.08748345073478382	0.2522525617110999	10.051807332396738	2.6915916090143415	2.25581736738817	0.607995389143109	0.9217413992076293	1.4683965230261322	0.002429561025947853	34.753338227681574	54.96546865135243	-1430.4754193274991	-1781.8955544614025	-2263.9913997459266
622500	-6065.358244447679	-5473.43450239327	-591.9237420544086	0.4709929297561375	0.23881140071880297	0.0912909108177773	0.19890475870728166	0.29552348289261515	0.4597267229651588	0.08226540332310521	0.1624843908191213	0.3181431842784893	0.3679681375763743	0.07361330823846254	0.24027536990667378	10.352748107293737	5.55945908394651	1.4222873586222469	0.7482788868952419	0.848502048196215	1.402020392941376	0.002370201471036511	38.722643118447024	58.1235785027362	-1437.6466152997116	-1774.8673358896453	-2260.9205512039134
630000	-6080.231105685925	-5487.164166476802	-593.0669392091227	0.49244879748594156	0.25038049874099294	0.09472610827039084	0.16244459550267398	0.2977606101477773	0.43128426873304176	0.09657381212540489	0.1743813089937765	0.31513099000724815	0.3687402060219048	0.09390233201122229	0.2222264719596247	10.124272594650936	7.178550081616771	6.371790680639387	0.6507129043318151	0.9066049375333616	1.4410188862506872	0.0022763729452826456	38.7199544595176	58.50833207573688	-1436.1591691772264	-1786.5484654704067	-2264.456531829169
