Sample	posterior	likelihood	prior	speciescoalescent	birthRate.t:Species	YuleModel.t:Species	TreeHeight.Species	TreeHeight.t:tree_0_1	TreeHeight.t:tree_0_0	treeLikelihood.tree_0_1	treeLikelihood.tree_0_0	treePrior.t:tree_0_1	treePrior.t:tree_0_0	kappa.s:tree_0_0	freqParameter.s:tree_0_01	freqParameter.s:tree_0_02	freqParameter.s:tree_0_03	freqParameter.s:tree_0_04
2150000	-793.204140404746	-760.389307250814	-2.43506227587347	-30.3797708780594	3.45669641754566	0.434290255287857	0.430686592054436	2.11771489433887	1.10143735797133	-373.530986113846	-386.858321136967	-7.67843527465784	-12.3149097403165	1.52637920875675	0.218283464183737	0.247934347501969	0.251096117179292	0.282686071135003
2175000	-793.49789368167	-759.762561240652	-2.46691747141885	-31.2684149695995	1.23384064120731	-0.377204752022251	0.229220399005041	2.25946986910494	1.06417579571366	-374.389577126594	-385.372984114058	-11.8129041638708	-8.29131188363404	2.63546434030518	0.218283464183737	0.247934347501969	0.251096117179292	0.282686071135003
2200000	-768.953111643976	-758.481070893771	-1.19015405859564	-9.28188669160966	1.39678344888504	-0.840828462761256	0.410387048022507	1.4534975736551	0.660148447318428	-374.689813339936	-383.791257553835	-4.72242990008822	-1.5033089689822	1.34499619673996	0.218283464183737	0.247934347501969	0.251096117179292	0.282686071135003
2225000	-785.967969736251	-758.16874223399	-2.08645235459584	-25.7127751476649	1.93845192347849	-1.45940478093938	0.58491111816773	2.18357897574658	1.25520886943354	-372.726749159898	-385.441993074092	-13.8382171057617	-8.66524234926907	2.49316023291072	0.218283464183737	0.293016209506624	0.251096117179292	0.237604209130347
2250000	-787.854285448176	-760.01719221147	-1.43660456339334	-26.4004886733127	3.18649458571152	0.659338610941095	0.404442286784256	1.86093332449053	1.7721002160152	-372.367304995016	-387.649887216454	-8.29500791413447	-17.9047138296635	2.49316023291072	0.218283464183737	0.293016209506624	0.251096117179292	0.237604209130347
2275000	-778.697277229136	-760.20109785863	-3.23095867132718	-15.2652206991798	1.39581176724173	-2.1467443252284	0.601301199659403	1.22364234927605	0.807919854517522	-374.561351474006	-385.639746384624	-8.50486354840716	-3.80355769917889	2.49316023291072	0.218283464183737	0.293016209506624	0.251096117179292	0.237604209130347
2300000	-770.46791994587	-758.012637272129	-1.30694119619701	-11.1483414775443	2.76389109358662	0.245685789000985	0.386383886344727	1.96619038533473	0.741685599761515	-372.2772934127	-385.735343859429	-7.92795615470952	-4.60685476265783	2.49316023291072	0.218283464183737	0.293016209506624	0.251096117179292	0.237604209130347
2325000	-770.160079838491	-757.247552498644	-2.96659317803804	-9.94593416180864	1.54544216003067	-2.08068248625709	0.605985794026845	1.27014614363289	1.09635949612899	-372.921698255263	-384.325854243381	-3.30848950395137	-7.52111629475973	2.49316023291072	0.218283464183737	0.293016209506624	0.251096117179292	0.237604209130347
2350000	-759.956017734517	-754.512569338491	-1.84357752244979	-3.59987087357682	2.05652940483409	-1.02147509728652	0.520948852596041	1.62878463749059	0.766161287675094	-371.874192317304	-382.638377021187	-8.01979496870701	2.3174282887539	2.49316023291072	0.207664843102167	0.282110752610325	0.251096117179292	0.259128287108216
2375000	-772.318401240475	-762.276573157359	-1.18670832082045	-8.85511976229596	2.01898953227338	-0.405608902481733	0.393632987252336	1.26203611880531	1.02679955386652	-374.004632329706	-388.271940827653	-5.70026115215249	-5.50502378639472	2.1524911562835	0.207664843102167	0.282110752610325	0.251096117179292	0.259128287108216
2400000	-791.552617645918	-760.366553226612	-4.64456745170825	-26.5414969675973	1.23763523412735	-3.44922131934183	0.966852987296546	3.26866814733753	1.54245056250666	-376.121978005312	-384.2445752213	-11.3207358908893	-9.48454618095743	2.43360795230314	0.207664843102167	0.282110752610325	0.251096117179292	0.259128287108216
2425000	-789.897145294966	-759.792696334298	-2.24538639581424	-27.8590625648541	1.16645444471362	-0.527537766771984	0.247027668816056	2.97660756788015	0.903536344984632	-372.625045935908	-387.16765039839	-10.5184768739329	-8.59016948060168	2.43360795230314	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2450000	-782.132619469341	-764.341181813113	0.185667778645346	-17.9771054348729	5.15585026190753	2.88201385658112	0.197057670989578	1.32875802585833	0.727245044776863	-372.455060352438	-391.886121460675	-3.5929963849614	-4.34054067580016	1.37895328541128	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2475000	-796.228700698776	-759.693935591155	-1.84072343045383	-34.6940416771671	5.46528458904857	2.65095958733715	0.293575744773482	1.43699370142376	0.899840800301393	-371.023983254869	-388.669952336286	-12.3809618341836	-5.59411980209201	3.12729386061238	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2500000	-792.211882248965	-757.684667159451	-2.75335210290285	-31.7738629866119	3.25830978146703	1.41148416292343	0.286241307624987	1.68989718350664	1.47940747425498	-370.667112259014	-387.017554900436	-4.19053603580764	-8.06432069887313	3.12729386061238	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2525000	-780.511095832792	-756.579332506991	-2.88361870097626	-21.0481446248242	1.7900022447858	0.486345689281701	0.336103062024169	0.959341156686025	0.567011214257963	-372.445488915928	-384.133843591063	0.678692599813546	1.5933620416381	3.12729386061238	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2550000	-794.122742268251	-756.766285838569	-6.39690083060455	-30.9595555990772	0.967914949436136	-1.94400575475487	0.545480996830877	1.14464197303258	0.921630189877114	-373.137779495344	-383.628506343225	0.676794771885756	1.22740133405858	3.12729386061238	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2575000	-806.449681042723	-758.569106827093	-5.3595407925905	-42.5210334230389	1.5951413446427	-1.68234266761742	0.649108785598339	1.75632357509886	1.4045928995847	-373.486311299175	-385.082795527918	-7.27692376638545	-6.25581084833319	2.18144142031841	0.192496319253344	0.282110752610325	0.266264641028115	0.259128287108216
2600000	-794.604574832018	-756.424055727367	-3.96875136322405	-34.2117677414272	3.06178487461331	0.0040285131215918	0.45325787315376	1.53570753672513	0.857028475439531	-373.864060784992	-382.559994942375	-2.28868019004868	-1.52467690481369	1.20291437733532	0.192496319253344	0.262746836642617	0.266264641028115	0.278492203075924
2625000	-804.063315469154	-760.832667517725	-5.23057770202211	-38.0000702494064	0.738291979029038	-2.4370540129111	0.5528751879188	1.35835329404342	1.16598297091971	-376.190652259351	-384.642015258374	-6.15582044074397	-2.06035918536186	0.964265049248449	0.192496319253344	0.262746836642617	0.266264641028115	0.278492203075924
2650000	-804.504297677055	-759.618716056557	-4.97011081633209	-39.915470804166	4.03124195130269	-0.957831867332399	0.510692679168891	1.32198460102975	1.20725209000354	-375.505740837959	-384.112975218597	-2.09144451698313	-7.88786522873044	2.01045070203814	0.202818564788392	0.283081708434041	0.242982579775052	0.271117147002515
2675000	-779.656831432736	-759.919934536518	-2.24777712393358	-17.4891197722844	2.67858469835589	1.40969366464631	0.303886041392027	0.963545361681575	0.600001403439773	-373.965934836781	-385.953999699737	-0.604926805501221	2.22061336422118	2.67684545978917	0.212982395716095	0.248152781061096	0.267747676220294	0.271117147002515
2700000	-797.135900204924	-757.721645651634	-3.37322346763601	-36.0410310856538	1.57714352530481	0.42098372800392	0.30693939440368	2.22417364578182	0.56586453279711	-372.429618109872	-385.292027541762	-7.42679121650931	-3.10234400396249	2.67684545978917	0.180498074832315	0.280637101944877	0.267747676220294	0.271117147002515
2725000	-804.179192708244	-762.521872897425	-5.76863086298967	-35.8886889478298	4.22778282300256	-1.44101227130332	0.544036177401692	1.19451852432385	0.845298019607105	-376.581116935859	-385.940755961566	-10.5149159849445	-2.6656974425272	2.04722515103567	0.180498074832315	0.276566610747272	0.271818167417898	0.271117147002515
2750000	-806.466196638173	-760.036449288011	-5.52216091863404	-40.9075864315276	6.33359101636588	-0.834520000358419	0.529250765797413	1.97844076610186	1.2432698888413	-373.222656052592	-386.81379323542	-8.14968210929113	-7.12132670571721	1.66434354652209	0.168520038409118	0.276566610747272	0.283796203841095	0.271117147002515
2775000	-799.521830547708	-759.806529985865	-3.5193871285369	-36.195913433306	2.03507696600451	-0.174179121401276	0.45522606514643	2.23629454505769	1.25234642087199	-376.543818756935	-383.26271122893	-6.91577873985677	-4.81133979023918	1.66434354652209	0.233004355516587	0.276566610747272	0.219311886733626	0.271117147002515
2800000	-805.45131027595	-758.055228797013	-4.44466801841537	-42.9514134605213	1.81546354459491	-0.616925827331075	0.541376973126667	2.4374331585378	1.40535692326343	-377.806122529256	-380.249106267758	-11.0094657162608	-5.43095005895223	2.39620193753509	0.215156730858308	0.276566610747272	0.219311886733626	0.288964771660794
2825000	-807.510998073848	-761.407301872762	-3.8798721861784	-42.2238240149081	2.30627213043567	-0.230426591235739	0.643569632436531	2.49617844893075	1.16489238940443	-379.781149255683	-381.626152617079	-8.4441180430968	-5.56860839623813	1.29985714929699	0.215156730858308	0.276566610747272	0.219311886733626	0.288964771660794
2850000	-777.246865238942	-758.376308920094	-2.32297386632725	-16.5475824525203	2.0999941107032	0.391841471767022	0.329525231562783	0.935572180390931	0.827313077732487	-375.824423389579	-382.551885530516	-0.00933275903908609	2.60412453816225	2.32827203220791	0.215156730858308	0.247155523966342	0.248722973514556	0.288964771660794
2875000	-803.919296558936	-760.123226329977	-4.55878918541111	-39.2372810435484	1.39004059194241	-0.461377083730274	0.546367949092143	2.0756318132611	1.78202249089952	-375.624498413725	-384.498727916252	-9.7779695720105	-7.34289407939172	5.02818251789683	0.215156730858308	0.247155523966342	0.248722973514556	0.288964771660794
2900000	-796.23866698275	-761.626060101779	-5.42738192476191	-29.1852249562087	1.41510828337383	-1.02012937103344	0.51086145012214	1.19980135966773	1.15292898570457	-378.624032396582	-383.002027705197	-3.16485889784896	-0.764359073076241	5.12677153541989	0.19250020539043	0.26981204943422	0.248722973514556	0.288964771660794
2925000	-799.708565853791	-758.738905268161	-3.81922782390137	-37.1504327617287	3.14181515432021	1.36032331206214	0.435675602464024	2.1393169219554	0.893115211058292	-373.135142077586	-385.603763190575	-8.38670515917647	-3.59527795027921	5.50277335117703	0.19250020539043	0.293234259604928	0.248722973514556	0.265542561490086
2950000	-814.894320461688	-762.978865661696	-5.44072036832199	-46.4747344316695	2.4535863812785	0.104504773335993	0.418328721246906	1.33064161433404	1.54869015301833	-375.335267636293	-387.643598025403	-5.90931622334693	-11.0067605230084	5.50277335117703	0.23455102470082	0.251183440294537	0.248722973514556	0.265542561490086
2975000	-811.979648424854	-762.088843492615	-6.17387566751691	-43.7169292647223	1.18642208728497	-0.986920364123121	0.402259406061033	1.6832238226205	1.18979994259829	-374.990506382746	-387.098337109869	-5.24621987706415	-5.31767487310641	5.50277335117703	0.23455102470082	0.251183440294537	0.248722973514556	0.265542561490086
3000000	-816.25849970937	-756.587870437115	-7.27136603228137	-52.3992632399734	3.1870543746783	-1.44843380297099	0.499848142859196	1.91304039062834	0.930770905413721	-373.884034092221	-382.703836344894	-5.28305839592328	-6.63116676666675	2.29685162348403	0.23455102470082	0.251183440294537	0.248722973514556	0.265542561490086
3025000	-806.519775390219	-758.973379504471	-4.70521515889418	-42.8411807268537	1.24832170790365	-1.04492788570333	0.516846466110678	1.21445324812178	1.62631086920003	-375.662161315225	-383.311218189245	-3.15208860601806	-5.76623779053695	2.29685162348403	0.240811285712713	0.251183440294537	0.242462712502663	0.265542561490086
3050000	-811.007849809824	-757.953443433868	-4.77554536308058	-48.2788610128754	3.40786833989549	-0.176862429469649	0.474984519471797	2.59204618190075	1.06212600976426	-374.492495648196	-383.460947785671	-9.3926414122538	-10.5498380783047	2.29685162348403	0.240811285712713	0.251183440294537	0.242462712502663	0.265542561490086
3075000	-821.98578827392	-762.264282055354	-4.03889511486648	-55.6826111036988	2.2261994232029	0.187133080082277	0.393979532939511	1.97298344397684	1.71671171719941	-376.15611165958	-386.108170395775	-14.1608984865135	-12.7277598480382	2.29685162348403	0.240811285712713	0.251183440294537	0.242462712502663	0.265542561490086
3100000	-798.06035018396	-758.571939366184	-1.94003610953557	-37.5483747082404	3.34598077091335	2.3394001760203	0.208008418284542	1.69468071878713	1.38049069683352	-373.18935840239	-385.382580963793	-8.38317193999627	-11.3006961626979	4.3560996002589	0.240811285712713	0.251183440294537	0.242462712502663	0.265542561490086
3125000	-792.039966379624	-768.635374607692	-1.83619514977137	-21.5683966221605	2.6636531021874	0.728965975182259	0.393866922353009	1.59131660381284	1.62402921255893	-375.411753176651	-393.223621431041	-5.85448906451658	-8.24124479836543	2.63291640141136	0.240811285712713	0.251183440294537	0.242462712502663	0.265542561490086
3150000	-784.262967220412	-760.242897426741	-3.85208777070839	-20.167982022962	0.748620486592404	-2.88574252659975	0.572973848964313	2.6784358162626	1.54096575445099	-376.456120426279	-383.786777000462	-8.04363791473005	-8.1696021211164	2.63291640141136	0.211391933030783	0.251183440294537	0.238844777725476	0.298579848949203
3175000	-773.706446733513	-758.698914899503	-1.21976178883236	-13.7877700451773	1.68990481599668	0.219110273906601	0.316931655787408	1.60463308850307	0.632210453518539	-376.170061439212	-382.528853460291	-3.94925360459045	-6.38862026788416	1.68546418799934	0.211391933030783	0.251183440294537	0.238844777725476	0.298579848949203
3200000	-782.661235419348	-758.49137174988	-0.201843720877962	-23.9680199485901	4.69788623908675	2.85552838480223	0.320491031536734	1.90200497008392	0.838390946590455	-376.736341301318	-381.755030448562	-10.4087031206235	-6.80602983929828	2.63573812790839	0.211391933030783	0.251183440294537	0.238844777725476	0.298579848949203
3225000	-793.387893384364	-757.840189103209	-2.6246975697485	-32.9230067114063	0.674412182577768	-2.5466348665417	0.485438483186982	1.73913267281317	1.11892396149846	-375.168858000052	-382.671331103157	-9.05907397799749	-10.953186712322	2.06157163291635	0.211391933030783	0.251183440294537	0.238844777725476	0.298579848949203
3250000	-772.951651983182	-756.582564274054	-1.42013123716055	-14.9489564719677	2.46792393857231	0.630426276912181	0.318452497033	1.76097926226698	0.943918246117218	-373.213272993388	-383.369291280666	-4.67686203430083	-3.29742692678426	2.87007510642367	0.211391933030783	0.251183440294537	0.238844777725476	0.298579848949203
3275000	-777.452082188454	-759.943274283043	-2.84899076594868	-14.6598171394622	3.96143786192538	0.107841368682509	0.380208105821168	1.95529966165844	0.751482473481778	-376.50189566927	-383.441378613773	-7.696230711848	-4.28744190198118	4.25136951146988	0.211391933030783	0.251183440294537	0.222109316844315	0.315315309830364
3300000	-791.238603122628	-760.470864043834	-3.02388841938094	-27.7438506594134	2.32079402884363	-0.16729894515766	0.421875703246121	1.83864218356714	1.10337369189368	-378.445092074063	-382.02577196977	-6.08887481560945	-13.6699370937813	4.25136951146988	0.211391933030783	0.251183440294537	0.222109316844315	0.315315309830364
3325000	-782.649112816662	-765.235087376303	-2.49172616278407	-14.9222992775752	2.55519072380269	-0.537253674676408	0.504001945416822	1.30719269934193	0.721228978350287	-378.94891008545	-386.286177290853	-9.26874999147749	-1.96124481361608	4.25136951146988	0.211391933030783	0.251183440294537	0.222109316844315	0.315315309830364
3350000	-781.437837733888	-764.822835449915	-3.17817892239648	-13.436823361577	4.215630206469	-0.179986851237172	0.358791366383238	1.94220543599011	0.773655318365543	-379.498757298611	-385.324078151304	-7.2099323250952	-4.39980559212806	4.32198029172133	0.169579092827411	0.292996280497909	0.222109316844315	0.315315309830364
3375000	-771.274302777601	-761.78425628382	-2.80142403873936	-6.68862245504148	0.890863551615774	-2.27952724334702	0.502938025838777	1.69000706079752	0.663964538288599	-377.865991093033	-383.918265190787	-5.35211013330997	-1.74010994161516	2.39801773477583	0.169579092827411	0.266634474548117	0.242695045194601	0.321091387429871
3400000	-776.978209429752	-763.505273545932	-3.33980831670515	-10.1331275671149	1.83480301790312	-2.34390785370887	0.703804727149213	3.40995968016522	1.26308485973406	-380.334192328111	-383.171081217821	-6.96046682521113	-4.49800803279695	2.39801773477583	0.169579092827411	0.266634474548117	0.242695045194601	0.321091387429871
